starttime_VCO2_6262_1,area_VCO2_6262_1
21:43:52,1.567047E-02
21:45:36,4.078175E-02
21:47:04,2.775303E-03
21:48:30,4.982784E-02
21:49:47,2.945977E-03
21:51:13,4.438153E-02
21:52:48,6.515948E-03
21:54:28,.0370382
21:56:15,9.322063E-03
21:58:35,4.747714E-02
22:00:25,2.335298E-03
22:02:04,4.135152E-02
22:03:41,2.315739E-03
22:05:14,5.659157E-04
22:06:45,3.551166E-04
22:08:27,6.357679E-04
22:10:05,3.489782E-04
22:11:42,3.73134E-04
22:13:19,3.916785E-04
22:14:54,1.284331E-03
22:18:03,4.374265E-04
22:19:40,6.52849E-04
22:21:18,5.783798E-04
22:22:52,9.250503E-04
22:24:41,1.167361E-03
22:26:29,4.317692E-04
22:28:21,1.104245E-04
22:30:04,4.781332E-04
22:32:34,4.78379E-04
22:35:24,1.271303E-04
22:37:08,5.323262E-04
22:38:58,7.030362E-04
22:40:38,2.683681E-04
22:42:26,4.118913E-04
21:43:52,4.606584
21:45:36,3.045316
21:47:04,3.323353
21:48:30,4.848218
21:49:47,3.253914
21:51:13,3.596799
21:52:48,3.052817
21:54:28,4.309909
21:56:15,3.250884
21:58:35,2.745582
22:00:25,4.448071
22:02:04,2.117259
22:03:41,3.579875
22:05:14,2.871057
22:06:45,4.532361
22:08:27,2.76071
22:10:05,3.597663
22:11:42,3.088864
22:13:19,3.386408
22:14:54,3.1317
22:18:03,3.344144
22:19:40,3.484796
22:21:18,3.819744
22:22:52,7.408638
22:24:41,4.83944
22:26:29,5.745371
22:28:21,3.941922
22:30:04,4.210136
22:32:34,5.766046
22:35:24,5.03317
22:37:08,5.779274
22:38:58,2.607337
22:40:38,5.225462
22:42:26,3.786568
