starttime_VCO2_6262_1,area_VCO2_6262_1
11:36:06,-1.828684E-03
11:36:43,-1.866619E-03
11:37:55,-1.066877E-03
11:39:06,-7.026356E-04
11:40:10,-6.928209E-04
11:41:26,-7.082779E-04
11:42:51,-1.346166E-04
11:43:56,-1.635097E-04
11:45:04,3.034426E-04
11:46:15,2.849034E-04
11:47:32,1.846469E-04
11:49:19,1.032006E-03
11:50:27,7.647461E-04
11:51:48,1.446089E-03
11:53:36,3.739372E-04
11:54:52,1.693007E-03
11:56:40,.0016409
11:58:16,1.954844E-03
24:00:06,2.758187E-03
24:02:57,1.493656E-03
11:36:06,-5.625175E-02
11:36:43,.5203472
11:37:55,.7100859
11:39:06,.5335521
11:40:10,.4534021
11:41:26,.6303282
11:42:51,.6539463
11:43:56,.5713035
11:45:04,.6261868
11:46:15,1.67701
11:47:32,.5339096
11:49:19,.8822296
11:50:27,2.982921
11:51:48,2.924405
11:53:36,2.009959
11:54:52,1.573587
11:56:40,2.314684
11:58:16,2.468978
24:00:06,2.066705
24:02:57,2.231008
