starttime_VCO2_6262_1,area_VCO2_6262_1
24:22:47,1.121058E-03
24:23:55,4.487432E-04
24:25:07,1.341016E-03
24:26:35,4.271794E-04
24:27:47,4.084109E-04
24:28:58,5.217695E-04
24:30:09,6.909405E-04
24:31:22,1.231624E-03
24:32:34,6.447288E-04
24:33:49,9.417378E-04
24:34:59,6.917865E-04
24:36:16,6.219282E-04
24:37:28,4.634361E-04
24:38:41,4.113858E-04
24:39:55,5.818803E-04
24:41:08,3.091828E-04
24:42:25,4.62785E-04
24:43:40,7.944408E-04
24:44:55,1.221919E-04
24:46:04,1.582948E-04
24:47:12,5.278632E-04
24:48:27,4.076005E-04
24:49:48,6.923733E-04
24:51:08,4.072188E-04
24:52:24,4.822945E-04
24:53:35,1.049485E-03
24:22:47,.0492966
24:23:55,.6934201
24:25:07,.692644
24:26:35,.7323198
24:27:47,.8269196
24:28:58,.9051471
24:30:09,.9943073
24:31:22,.9969655
24:32:34,.8945234
24:33:49,.8790078
24:34:59,1.12303
24:36:16,.8517756
24:37:28,1.281766
24:38:41,1.381415
24:39:55,.9104438
24:41:08,1.364965
24:42:25,1.488513
24:43:40,.8289206
24:44:55,.750909
24:46:04,.8368044
24:47:12,1.410903
24:48:27,2.779852
24:49:48,2.941533
24:51:08,1.598273
24:52:24,.9392427
24:53:35,2.010741
