starttime_VCO2_6262_1,area_VCO2_6262_1
24:59:51,4.977518E-02
13:01:01,7.286971E-03
13:02:22,2.592543E-03
13:03:31,4.474504E-02
13:04:51,3.019119E-03
13:06:24,5.759918E-02
13:08:00,7.90461E-03
13:09:13,3.016741E-03
13:10:26,7.481848E-02
13:11:41,4.78125E-03
13:12:54,3.788022E-03
13:14:25,7.545397E-02
13:15:33,5.065308E-03
13:17:02,2.034765E-02
13:18:18,5.644024E-02
13:19:36,4.278637E-03
13:20:53,1.798903E-03
13:22:04,2.440715E-03
13:23:31,1.164834E-03
24:59:51,.9142962
13:01:01,1.332693
13:02:22,.9626192
13:03:31,1.439065
13:04:51,1.077929
13:06:24,4.007456
13:08:00,1.439427
13:09:13,1.246713
13:10:26,1.689377
13:11:41,1.538683
13:12:54,2.380761
13:14:25,.8750964
13:15:33,3.036071
13:17:02,1.3673
13:18:18,2.004721
13:19:36,1.740525
13:20:53,1.268648
13:22:04,1.643496
13:23:31,2.156955E-02
