starttime_VCO2_6262_1,area_VCO2_6262_1
24:12:57,1.710895E-03
24:14:13,7.344204E-02
24:15:39,5.463215E-03
24:17:03,6.863752E-02
24:18:16,.1089927
24:19:33,6.517211E-03
24:21:10,1.51993E-03
24:22:53,3.235431E-03
24:24:43,.0380542
24:26:09,3.750393E-03
24:27:42,3.628649E-02
24:29:06,2.074488E-03
24:30:20,3.726776E-03
24:31:51,5.344304E-02
24:33:16,4.421944E-03
24:34:56,1.912417E-03
24:36:20,1.806893E-03
24:37:39,1.86441E-03
24:39:03,2.707502E-03
24:40:50,2.457307E-03
24:42:29,2.361194E-03
24:43:58,2.446807E-03
24:45:29,1.35274E-03
24:46:47,2.019603E-03
24:12:57,2.635253
24:14:13,3.393668
24:15:39,1.264722
24:17:03,2.305362
24:18:16,3.130191
24:19:33,1.661254
24:21:10,3.093197
24:22:53,1.820782
24:24:43,3.446377
24:26:09,1.951341
24:27:42,1.635267
24:29:06,1.893129
24:30:20,3.937449
24:31:51,2.892995
24:33:16,2.818728
24:34:56,3.426301
24:36:20,1.553164
24:37:39,3.901472
24:39:03,2.320673
24:40:50,4.348477
24:42:29,4.257356
24:43:58,4.08547
24:45:29,2.162431
24:46:47,.0691509
