starttime_VCO2_6262_1,area_VCO2_6262_1
15:41:04,-1.311151E-02
15:41:59,-1.565037E-02
15:43:12,-1.426544E-02
15:44:24,-1.449276E-02
15:45:40,-1.376813E-02
15:46:59,-1.243532E-02
15:48:15,-1.209807E-02
15:49:34,-9.473269E-03
15:50:38,-1.006036E-02
15:51:53,-1.168439E-02
15:53:18,-1.180242E-02
15:54:53,-8.831964E-03
15:56:13,-7.930615E-03
15:57:28,-6.629893E-03
15:58:44,-6.647232E-03
16:00:06,-6.089622E-03
16:01:27,-6.04421E-03
16:02:46,-5.534574E-03
16:04:08,-4.231337E-03
16:05:26,-3.812831E-03
16:06:42,-3.178571E-03
16:08:03,-2.358424E-03
16:09:25,-1.23549E-03
16:10:41,-3.88507E-04
15:41:04,-7.615276E-02
15:41:59,1.598645
15:43:12,1.213226
15:44:24,1.725622
15:45:40,1.879202
15:46:59,1.587827
15:48:15,1.956821
15:49:34,-.0309595
15:50:38,1.718164
15:51:53,2.836369
15:53:18,2.521043
15:54:53,2.135062
15:56:13,1.523126
15:57:28,1.785795
15:58:44,3.227929
16:00:06,2.3066
16:01:27,2.108871
16:02:46,3.028459
16:04:08,1.955458
16:05:26,1.805873
16:06:42,2.201383
16:08:03,2.307433
16:09:25,1.38269
16:10:41,6.088347E-02
