starttime_VCO2_6262_1,area_VCO2_6262_1
11:15:47,7.95977E-04
11:16:34,2.914403E-02
11:17:59,.0173325
11:19:16,3.360251E-04
11:20:48,.0429102
11:22:01,2.978572E-04
11:23:07,4.893381E-04
11:24:33,-6.832638E-04
11:25:45,-5.313345E-04
11:27:06,-5.779157E-04
11:28:26,-5.647409E-04
11:29:37,-2.64234E-04
11:30:51,-6.71726E-04
11:32:32,-8.506271E-04
11:33:57,-1.456205E-04
11:35:23,3.985161E-04
11:36:35,4.814673E-04
11:37:58,3.787042E-04
11:39:17,3.16103E-04
11:40:39,9.313481E-04
11:42:13,1.419064E-03
11:43:44,7.858909E-04
11:45:24,1.14593E-03
11:46:44,1.01197E-03
11:47:54,1.123895E-03
11:49:13,1.424636E-03
11:50:41,1.586478E-03
11:52:07,1.417723E-03
11:53:34,1.646764E-03
11:54:54,1.469008E-03
11:56:23,2.050355E-03
11:57:45,1.723279E-03
11:59:07,1.901535E-03
11:15:47,-3.722402E-02
11:16:34,1.554436
11:17:59,2.244471
11:19:16,1.854782
11:20:48,1.064214
11:22:01,.9779049
11:23:07,1.250698
11:24:33,1.404081
11:25:45,1.748572
11:27:06,1.441082
11:28:26,1.232059
11:29:37,1.577629
11:30:51,1.430297
11:32:32,1.254659
11:33:57,1.552496
11:35:23,1.372141
11:36:35,1.701005
11:37:58,2.828415
11:39:17,1.340955
11:40:39,1.816182
11:42:13,2.023306
11:43:44,2.864189
11:45:24,1.441035
11:46:44,1.241306
11:47:54,2.760947
11:49:13,4.625941
11:50:41,4.536233
11:52:07,4.280475
11:53:34,1.866484
11:54:54,6.078676
11:56:23,2.490605
11:57:45,2.886714
11:59:07,3.195828
