starttime_VCO2_6262_1,area_VCO2_6262_1
16:59:29,8.970611E-04
17:00:35,5.499973E-02
17:01:45,4.758154E-03
17:03:14,.0541999
17:04:53,5.248997E-03
17:06:04,1.913813E-03
17:07:17,5.749954E-02
17:08:30,3.487083E-03
17:09:47,2.362373E-03
17:11:02,.2758975
17:12:16,1.385898E-02
17:13:32,2.969876E-03
17:14:48,5.827222E-02
17:16:01,2.871785E-03
17:17:18,6.910963E-04
17:18:31,4.929436E-02
17:19:44,1.581442E-03
16:59:29,.6901156
17:00:35,.8492612
17:01:45,2.352087
17:03:14,1.366463
17:04:53,1.159158
17:06:04,1.218986
17:07:17,1.376985
17:08:30,1.632436
17:09:47,1.375833
17:11:02,1.322285
17:12:16,1.623003
17:13:32,1.363471
17:14:48,1.073043
17:16:01,1.679169
17:17:18,1.455793
17:18:31,.7285602
17:19:44,6.038182E-02
