starttime_VCO2_6262_1,area_VCO2_6262_1
24:58:31,1.599501E-02
24:59:34,.9065101
13:00:26,6.374188E-02
13:02:13,6.408983E-02
13:05:24,2.856747E-03
13:06:40,.0507726
13:08:00,4.073943E-03
13:09:12,5.126737E-02
13:10:41,5.008131E-03
13:12:01,3.422766E-03
13:13:13,5.105451E-02
13:14:35,4.318289E-03
13:16:06,8.055936E-02
13:22:15,1.772202E-03
13:23:34,1.646412E-03
13:24:43,1.915927E-03
13:25:51,1.721448E-03
13:27:01,1.412063E-03
13:28:07,1.747037E-03
13:29:15,1.939946E-03
13:30:21,2.09628E-03
13:31:30,2.281278E-03
13:32:41,2.189037E-03
13:33:49,1.644029E-03
13:34:53,1.858012E-03
13:36:06,1.993575E-03
13:37:12,1.647646E-03
13:38:20,1.359519E-03
13:39:25,1.604982E-03
13:40:30,1.51733E-03
13:41:39,1.521397E-03
13:42:55,1.460487E-03
13:44:02,9.464141E-04
24:58:31,3.556085E-03
24:59:34,2.179027E-03
13:00:26,1.279671
13:02:13,1.45127
13:05:24,1.176652
13:06:40,1.574325
13:08:00,2.091368
13:09:12,1.504681
13:10:41,2.00752
13:12:01,1.693877
13:13:13,.9155369
13:14:35,1.827879
13:16:06,1.554309
13:22:15,3.202856
13:23:34,1.636342
13:24:43,1.358202
13:25:51,1.479848
13:27:01,1.519891
13:28:07,1.738061
13:29:15,1.487595
13:30:21,2.363768
13:31:30,2.728227
13:32:41,1.994024
13:33:49,1.25774
13:34:53,3.11212
13:36:06,1.603367
13:37:12,1.913027
13:38:20,1.205283
13:39:25,1.476154
13:40:30,2.102363
13:41:39,4.230317
13:42:55,1.749354
13:44:02,.5076354
