starttime_VCO2_6262_1,area_VCO2_6262_1
24:21:51,-3.774041E-03
24:22:38,-4.386009E-03
24:23:52,1.039367
24:24:56,8.049282E-02
24:26:08,1.619706E-02
24:27:17,6.372847E-02
24:28:26,2.555358E-03
24:29:38,1.603603E-03
24:30:45,4.464177E-02
24:31:57,8.112502E-04
24:33:04,1.96187E-03
24:34:16,3.72376E-05
24:35:40,-3.811443E-04
24:36:49,-6.169286E-04
24:38:03,-4.957161E-04
24:39:17,-5.445591E-04
24:40:29,-6.889456E-06
24:42:01,-6.579088E-05
24:43:09,2.995065E-04
24:44:34,5.002094E-04
24:46:05,3.319545E-04
24:47:25,5.548241E-04
24:48:43,5.76392E-04
24:50:05,8.646469E-04
24:51:26,9.420567E-04
24:52:50,1.229543E-03
24:54:25,1.470531E-03
24:55:53,8.325865E-04
24:57:18,1.809642E-04
24:58:45,1.925844E-03
13:00:42,1.649685E-03
13:02:07,1.481875E-03
13:03:33,1.339129E-03
13:04:56,1.503262E-03
13:06:21,8.02005E-04
13:07:47,9.229093E-04
13:09:15,9.903281E-04
13:10:35,4.836033E-04
24:21:51,-6.460867E-02
24:22:38,.5910691
24:23:52,.6793637
24:24:56,.7179877
24:26:08,1.311412
24:27:17,.9038736
24:28:26,.9974043
24:29:38,.7963787
24:30:45,1.139371
24:31:57,1.059977
24:33:04,.8468649
24:34:16,.7998276
24:35:40,1.170709
24:36:49,1.31767
24:38:03,1.952458
24:39:17,.8011674
24:40:29,.900465
24:42:01,1.03762
24:43:09,.5218284
24:44:34,3.700237
24:46:05,3.477766
24:47:25,2.548791
24:48:43,2.909017
24:50:05,2.195387
24:51:26,3.056822
24:52:50,3.64864
24:54:25,3.543553
24:55:53,3.508513
24:57:18,3.097102
24:58:45,4.307847
13:00:42,3.406707
13:02:07,3.467019
13:03:33,4.130907
13:04:56,4.93015
13:06:21,4.339773
13:07:47,4.311018
13:09:15,3.501978
13:10:35,4.169543
