starttime_VCO2_6262_1,area_VCO2_6262_1
13:34:55,8.128426E-04
13:35:34,2.591908E-03
13:37:08,4.669815E-04
13:38:30,1.131092E-03
13:40:09,8.045522E-04
13:41:43,2.508414E-04
13:43:11,1.037554E-03
13:44:41,8.365558E-04
13:46:11,8.5026E-04
13:47:49,5.3288E-04
13:49:04,1.063608E-03
13:50:17,1.426283E-03
13:51:37,1.329031E-03
13:52:54,1.130127E-03
13:54:07,1.143928E-03
13:55:23,1.173485E-03
13:56:42,4.599188E-04
13:58:00,1.338673E-03
13:59:27,1.580829E-03
14:00:55,1.247811E-03
14:02:07,1.811711E-03
14:03:38,1.563595E-03
14:05:09,2.024553E-03
14:06:48,2.17668E-03
14:08:10,1.769607E-03
14:09:24,1.744317E-03
14:10:46,2.115088E-03
14:12:05,1.941976E-03
13:34:55,-.4385664
13:35:34,5.209124
13:37:08,2.081888
13:38:30,5.527094
13:40:09,4.205142
13:41:43,3.05288
13:43:11,3.372572
13:44:41,2.585121
13:46:11,3.321738
13:47:49,1.722702
13:49:04,1.525366
13:50:17,3.326482
13:51:37,2.150807
13:52:54,1.70692
13:54:07,1.548122
13:55:23,3.451404
13:56:42,2.697426
13:58:00,2.266213
13:59:27,1.785591
14:00:55,1.925244
14:02:07,3.646428
14:03:38,3.633017
14:05:09,2.881492
14:06:48,3.147974
14:08:10,2.71793
14:09:24,2.062991
14:10:46,4.345035
14:12:05,2.911613
