starttime_VCO2_6262_1,area_VCO2_6262_1
24:56:57,-1.176149E-02
24:57:41,-7.90543E-03
24:58:50,-.0024919
13:00:02,-5.892818E-04
13:01:18,3.511238E-05
13:02:32,4.912837E-04
13:03:49,9.374506E-04
13:05:09,1.122515E-03
13:06:24,1.306853E-03
13:07:39,1.036534E-03
13:09:05,1.043117E-03
13:10:25,9.133791E-04
13:11:44,1.196586E-03
13:12:58,9.674001E-04
13:14:13,6.606053E-04
13:15:27,1.239832E-03
13:16:40,1.850964E-03
13:18:07,9.466876E-04
13:19:19,1.489297E-03
13:20:32,1.785781E-03
13:21:50,1.612971E-03
13:23:00,2.054117E-03
13:24:34,1.627518E-03
13:26:06,2.102005E-03
13:27:30,2.228623E-03
13:28:53,2.222904E-03
13:30:31,2.243231E-03
13:32:06,2.366343E-03
24:56:57,-8.426379E-03
24:57:41,.6681278
24:58:50,.874522
13:00:02,1.082855
13:01:18,.9246781
13:02:32,1.397296
13:03:49,1.49855
13:05:09,1.142529
13:06:24,.9636267
13:07:39,1.972035
13:09:05,1.622842
13:10:25,1.236787
13:11:44,1.03494
13:12:58,1.257209
13:14:13,.923676
13:15:27,1.090767
13:16:40,1.372642
13:18:07,.9935298
13:19:19,1.01148
13:20:32,1.684311
13:21:50,.6718378
13:23:00,5.03165
13:24:34,3.720562
13:26:06,1.801891
13:27:30,1.628473
13:28:53,5.55597
13:30:31,4.203196
13:32:06,2.970052
