starttime_VCO2_6262_1,area_VCO2_6262_1
11:39:57,1.169595E-03
11:41:15,5.076278E-02
11:42:27,4.717591E-03
11:43:54,3.232654E-02
11:45:20,1.461077E-02
11:46:52,1.564785E-03
11:48:04,4.765721E-02
11:49:19,2.090464E-03
11:50:46,9.498598E-04
11:52:02,5.722788E-02
11:53:34,2.373594E-03
11:54:55,3.866849E-02
11:56:12,2.060969E-03
11:57:39,1.895024E-03
11:59:06,3.558183E-02
24:00:36,2.389851E-03
24:02:07,1.226296E-04
24:03:28,6.925846E-04
24:04:53,2.911751E-04
24:06:39,-9.23887E-05
24:08:10,5.516607E-05
24:09:39,3.807493E-05
24:12:28,-4.001023E-04
24:14:01,-3.063216E-04
24:15:41,-2.411475E-04
24:17:15,-7.561408E-04
24:18:56,-2.85084E-04
11:39:57,1.393383
11:41:15,1.4358
11:42:27,4.927282
11:43:54,5.259743
11:45:20,3.214847
11:46:52,1.201363
11:48:04,1.77802
11:49:19,4.933955
11:50:46,1.702138
11:52:02,3.700994
11:53:34,3.037755
11:54:55,1.931822
11:56:12,4.230451
11:57:39,4.955116
11:59:06,1.500489
24:00:36,5.444407
24:02:07,1.970512
24:03:28,3.079082
24:04:53,4.582536
24:06:39,4.870582
24:08:10,2.602177
24:09:39,3.47584
24:12:28,5.21913
24:14:01,6.51246
24:15:41,5.064796
24:17:15,1.644206
24:18:56,-.4139097
