starttime_VCO2_6262_1,area_VCO2_6262_1
17:00:42,1.073722E-03
17:01:45,7.894789E-02
17:03:24,2.518203E-03
17:04:56,.0508695
17:06:30,2.543081E-03
17:08:11,7.666565E-02
17:09:57,3.677911E-03
17:11:39,4.911982E-02
17:13:20,2.305603E-03
17:15:05,4.775771E-02
17:17:01,2.763715E-03
17:19:07,9.201983E-04
17:20:57,9.143272E-04
17:22:42,6.355064E-04
17:24:22,9.226959E-04
17:26:00,1.437316E-03
17:27:39,1.225971E-03
17:29:23,1.152277E-03
17:31:11,1.300012E-03
17:32:51,1.080326E-03
17:34:32,6.493777E-04
17:36:25,1.131923E-03
17:38:14,1.249423E-03
17:39:57,1.257034E-03
17:41:43,1.418261E-03
17:43:42,1.323315E-03
17:45:29,3.246469E-04
17:47:25,1.574887E-04
17:49:19,4.84109E-04
17:51:14,1.058915E-03
17:52:55,1.394038E-03
17:00:42,4.895128E-02
17:01:45,2.472625
17:03:24,.9824692
17:04:56,2.49276
17:06:30,3.118978
17:08:11,3.28527
17:09:57,4.761103
17:11:39,5.114261
17:13:20,3.739839
17:15:05,4.602356
17:17:01,3.481528
17:19:07,4.182694
17:20:57,3.834303
17:22:42,2.165113
17:24:22,3.314623
17:26:00,1.994583
17:27:39,4.326211
17:29:23,3.906377
17:31:11,2.988519
17:32:51,2.178937
17:34:32,4.59615
17:36:25,3.044448
17:38:14,2.933934
17:39:57,3.204256
17:41:43,4.384204
17:43:42,3.432247
17:45:29,3.796768
17:47:25,5.169191
17:49:19,5.237578
17:51:14,5.922714
17:52:55,3.756083
17:00:42,1.609805E-07
17:01:45,1.178911E-05
17:03:24,3.768143E-07
17:04:56,7.635143E-06
17:06:30,3.819938E-07
17:08:11,1.150667E-05
17:09:57,5.515415E-07
17:11:39,7.373832E-06
17:13:20,3.479439E-07
17:15:05,7.167111E-06
17:17:01,4.148609E-07
17:19:07,1.381334E-07
17:20:57,1.373353E-07
17:22:42,9.548107E-08
17:24:22,1.378455E-07
17:26:00,2.155796E-07
17:27:39,1.840481E-07
17:29:23,1.724213E-07
17:31:11,1.937447E-07
17:32:51,1.621721E-07
17:34:32,9.709257E-08
17:36:25,1.699132E-07
17:38:14,1.876637E-07
17:39:57,1.888307E-07
17:41:43,2.124716E-07
17:43:42,1.98562E-07
17:45:29,4.888122E-08
17:47:25,2.411025E-08
17:49:19,7.30579E-08
17:51:14,1.590422E-07
17:52:55,2.092577E-07
17:54:32,2.05852E-07
17:00:42,7.347747E-06
17:01:45,3.710717E-04
17:03:24,1.47469E-04
17:04:56,3.741357E-04
17:06:30,4.681458E-04
17:08:11,4.931443E-04
17:09:57,7.145854E-04
17:11:39,7.676747E-04
17:13:20,5.61317E-04
17:15:05,6.908176E-04
17:17:01,5.225274E-04
17:19:07,6.277571E-04
17:20:57,5.755366E-04
17:22:42,3.249658E-04
17:24:22,4.974666E-04
17:26:00,2.993819E-04
17:27:39,6.493191E-04
17:29:23,5.862087E-04
17:31:11,4.485981E-04
17:32:51,3.270688E-04
17:34:32,6.898828E-04
17:36:25,4.570202E-04
17:38:14,4.403389E-04
17:39:57,4.809321E-04
17:41:43,6.580008E-04
17:43:42,5.151404E-04
17:45:29,5.697864E-04
17:47:25,7.758035E-04
17:49:19,7.860836E-04
17:51:14,8.887878E-04
17:52:55,5.638137E-04
17:54:32,7.115429E-04
