starttime_VCO2_6262_1,area_VCO2_6262_1
16:25:37,1.389808E-03
16:26:20,1.730037E-03
16:27:34,1.478128E-03
16:28:51,1.928397E-03
16:30:09,1.938303E-03
16:31:27,2.044098E-03
16:32:53,2.077822E-03
16:34:14,1.814056E-03
16:35:33,1.455123E-03
16:36:56,1.466438E-03
16:38:21,1.142228E-03
16:39:35,1.105543E-03
16:40:27,1.112353E-03
16:41:21,1.35537E-03
16:42:38,7.642233E-04
16:43:53,9.040847E-04
16:45:24,5.666766E-04
16:46:42,6.032048E-04
16:48:00,1.78273E-04
16:25:37,1.350817E-02
16:26:20,1.566059
16:27:34,1.962351
16:28:51,2.140524
16:30:09,1.896351
16:31:27,3.435257
16:32:53,2.389536
16:34:14,1.650609
16:35:33,2.9067
16:36:56,2.878409
16:38:21,1.326805
16:39:35,5.273841E-02
16:40:27,8.560749E-02
16:41:21,1.741976
16:42:38,1.686232
16:43:53,4.220725
16:45:24,1.609658
16:46:42,1.61762
16:48:00,1.495255
