starttime_VCO2_6262_1,area_VCO2_6262_1
24:12:15,1.920567E-02
24:14:01,6.197964E-02
24:15:51,2.018811E-03
24:17:21,4.579592E-02
24:18:49,2.06383E-03
24:20:23,4.919988E-02
24:21:52,1.919323E-03
24:23:17,.8385781
24:24:52,7.893337E-02
24:26:19,1.086245E-02
24:27:43,.0482483
24:29:14,1.931417E-03
24:30:36,4.320444E-02
24:32:01,1.57638E-03
24:33:25,2.39803E-03
24:34:56,6.288755E-04
24:36:29,2.599868E-04
24:37:55,2.844142E-04
24:39:18,7.941546E-04
24:40:49,1.230056E-03
24:42:14,1.080452E-03
24:43:45,9.266439E-04
24:45:12,8.144086E-04
24:46:40,5.01546E-04
24:48:06,2.738234E-04
24:49:25,9.401391E-04
24:50:42,3.499004E-04
24:52:12,4.567726E-04
24:53:40,4.413734E-04
24:55:06,4.815336E-04
24:56:31,5.741048E-04
24:57:54,3.816991E-04
24:12:15,5.724793
24:14:01,6.321701
24:15:51,3.496825
24:17:21,4.835102
24:18:49,5.555837
24:20:23,4.48974
24:21:52,4.126573
24:23:17,6.593675
24:24:52,4.290965
24:26:19,3.410897
24:27:43,5.285153
24:29:14,3.174658
24:30:36,3.615932
24:32:01,3.761496
24:33:25,5.277861
24:34:56,6.015176
24:36:29,4.195497
24:37:55,3.689209
24:39:18,5.909839
24:40:49,3.856977
24:42:14,4.410344
24:43:45,4.668406
24:45:12,4.538948
24:46:40,2.330704
24:48:06,2.597361
24:49:25,2.309331
24:50:42,4.910864
24:52:12,4.786695
24:53:40,4.129403
24:55:06,3.912481
24:56:31,3.633474
24:57:54,3.578639E-02
