starttime_VCO2_6262_1,area_VCO2_6262_1
13:06:10,2.492159E-03
13:07:20,8.461569E-02
13:08:31,6.075807E-03
13:09:38,4.626065E-03
13:10:48,5.231952E-02
13:11:57,4.119051E-03
13:13:11,3.244902E-03
13:14:23,4.562199E-02
13:15:35,3.166806E-03
13:16:46,3.724025E-03
13:17:56,4.941388E-02
13:19:07,2.889415E-03
13:20:18,3.527705E-03
13:21:30,4.956243E-02
13:24:23,4.077471E-02
13:25:36,9.124329E-03
13:26:55,3.869722E-03
13:28:14,1.832901E-03
13:29:30,1.189336E-03
13:30:44,1.596053E-03
13:31:58,1.514764E-03
13:33:15,1.25746E-03
13:34:33,1.470956E-03
13:35:52,1.250614E-03
13:37:10,1.127819E-03
13:38:26,1.156505E-03
13:39:37,1.035849E-03
13:40:59,1.190493E-03
13:42:17,1.537559E-03
13:43:30,1.20681E-03
13:44:53,1.251118E-03
13:46:11,1.120094E-03
13:47:26,1.186274E-03
13:48:44,1.033459E-03
13:50:04,9.785776E-04
13:51:19,8.703143E-04
13:06:10,1.742159
13:07:20,1.113185
13:08:31,.9146827
13:09:38,1.322314
13:10:48,1.334797
13:11:57,2.295792
13:13:11,1.613659
13:14:23,2.217679
13:15:35,1.80636
13:16:46,1.1623
13:17:56,1.837803
13:19:07,1.76526
13:20:18,1.890024
13:21:30,-2.223332E-02
13:24:23,2.287192
13:25:36,2.714823
13:26:55,4.355142
13:28:14,3.203653
13:29:30,2.340994
13:30:44,2.607867
13:31:58,3.126191
13:33:15,3.268578
13:34:33,3.721045
13:35:52,2.046423
13:37:10,2.785366
13:38:26,1.681701
13:39:37,4.687119
13:40:59,3.52567
13:42:17,2.367772
13:43:30,3.294826
13:44:53,3.149153
13:46:11,2.674727
13:47:26,3.083718
13:48:44,3.951969
13:50:04,2.486786
13:51:19,5.625724E-02
