starttime_VCO2_6262_1,area_VCO2_6262_1
10:17:19,2.735072E-03
10:18:52,3.796996E-02
10:20:54,1.951569E-03
10:22:03,2.029263E-03
10:23:17,4.097094E-02
10:24:28,1.474092E-03
10:25:56,1.102558E-03
10:27:05,-9.507838E-06
10:28:16,-1.136792E-05
10:29:29,-2.335442E-04
10:30:49,-1.553928E-04
10:31:57,-3.889988E-04
10:33:12,-3.654094E-04
10:34:17,-7.82319E-05
10:35:28,-8.726057E-04
10:36:40,-7.921506E-04
10:37:56,-9.964207E-04
10:39:12,-1.187565E-03
10:40:35,-1.981675E-03
10:41:54,-2.818759E-03
10:43:18,-2.781292E-03
10:44:36,-2.543872E-03
10:45:49,-3.806735E-03
10:46:54,-5.152886E-03
10:48:10,-3.791919E-03
10:49:21,-1.216558E-03
10:50:53,7.003317E-04
10:52:08,1.218423E-03
10:53:27,9.111422E-04
10:17:19,6.046254E-03
10:18:52,.7872825
10:20:54,1.247194
10:22:03,1.094616
10:23:17,1.198623
10:24:28,1.329302
10:25:56,1.218368
10:27:05,1.179655
10:28:16,1.623181
10:29:29,2.980782
10:30:49,.9620026
10:31:57,.5378329
10:33:12,.567701
10:34:17,.6971354
10:35:28,1.225911
10:36:40,2.119594
10:37:56,2.246742
10:39:12,2.293563
10:40:35,1.489995
10:41:54,.8335595
10:43:18,1.503656
10:44:36,1.677988
10:45:49,.7971862
10:46:54,1.34384
10:48:10,1.211384
10:49:21,2.680488
10:50:53,1.385711
10:52:08,2.787605
10:53:27,6.390924E-02
