starttime_VCO2_6262_1,area_VCO2_6262_1
24:14:04,5.354936E-02
24:15:48,4.400041E-03
24:17:25,4.791499E-02
24:19:06,3.29859E-03
24:20:34,4.614234E-02
24:22:15,4.162558E-03
24:23:52,4.079105E-02
24:25:28,5.722946E-03
24:27:14,4.227736E-02
24:28:55,6.135325E-03
24:30:43,3.512812E-02
24:32:18,1.149031E-02
24:34:07,3.071467E-03
24:35:58,2.07501E-03
24:37:49,6.538754E-03
24:39:32,2.091815E-03
24:41:12,1.441284E-03
24:42:55,2.196733E-03
24:44:41,2.361093E-03
24:46:38,2.08081E-03
24:48:26,2.030767E-03
24:50:05,1.632352E-03
24:51:41,1.696676E-03
24:53:26,2.469358E-03
24:55:05,2.522819E-03
24:56:48,3.086966E-03
24:58:43,1.705782E-03
24:14:04,4.487287
24:15:48,3.916184
24:17:25,3.913446
24:19:06,1.037876
24:20:34,4.499166
24:22:15,3.225011
24:23:52,5.247353
24:25:28,4.181273
24:27:14,3.305061
24:28:55,3.486908
24:30:43,3.189964
24:32:18,5.405953
24:34:07,4.752637
24:35:58,4.847695
24:37:49,3.372177
24:39:32,3.087251
24:41:12,5.826698
24:42:55,6.527625
24:44:41,5.597614
24:46:38,5.733988
24:48:26,3.265916
24:50:05,4.166008
24:51:41,4.494763
24:53:26,3.617069
24:55:05,4.423811
24:56:48,5.666142
24:58:43,7.067362E-02
24:12:49,1.990495E-07
24:14:04,8.037407E-06
24:15:48,6.600318E-07
24:17:25,7.191181E-06
24:19:06,4.947997E-07
24:20:34,6.925423E-06
24:22:15,6.251207E-07
24:23:52,6.122256E-06
24:25:28,8.632385E-07
24:27:14,6.348489E-06
24:28:55,9.209321E-07
24:30:43,5.275131E-06
24:32:18,1.733474E-06
24:34:07,4.61829E-07
24:35:58,3.122736E-07
24:37:49,1.214058E-06
24:39:32,3.142287E-07
24:41:12,2.163644E-07
24:42:55,3.300173E-07
24:44:41,3.546578E-07
24:46:38,3.120817E-07
24:48:26,3.048198E-07
24:50:05,2.444597E-07
24:51:41,2.555393E-07
24:53:26,3.712707E-07
24:55:05,3.787279E-07
24:56:48,4.635646E-07
24:58:43,2.564987E-07
24:12:49,2.059989E-04
24:14:04,6.735441E-04
24:15:48,5.877435E-04
24:17:25,5.873618E-04
24:19:06,1.557934E-04
24:20:34,6.752842E-04
24:22:15,4.840487E-04
24:23:52,7.875436E-04
24:25:28,6.276009E-04
24:27:14,4.960865E-04
24:28:55,5.233455E-04
24:30:43,4.787782E-04
24:32:18,8.114286E-04
24:34:07,7.132764E-04
24:35:58,7.274862E-04
24:37:49,5.066815E-04
24:39:32,4.634207E-04
24:41:12,8.744471E-04
24:42:55,9.798465E-04
24:44:41,8.401891E-04
24:46:38,8.607087E-04
24:48:26,4.902398E-04
24:50:05,6.253477E-04
24:51:41,6.746721E-04
24:53:26,5.428596E-04
24:55:05,6.639724E-04
24:56:48,8.504873E-04
24:58:43,1.060952E-05
