starttime_VCO2_6262_1,area_VCO2_6262_1
11:20:39,5.203348E-04
11:21:16,7.819794E-04
11:22:18,7.237425E-04
11:23:19,1.311602E-04
11:24:19,5.370168E-04
11:25:19,5.629745E-04
11:26:21,7.290067E-04
11:27:25,7.896048E-04
11:28:28,6.920463E-04
11:29:32,5.847776E-04
11:30:36,6.60034E-04
11:31:37,7.167774E-04
11:32:41,1.052511E-03
11:33:44,2.140693E-04
11:34:49,1.125594E-03
11:35:53,7.84465E-04
11:36:59,6.508152E-04
11:38:02,9.094478E-04
11:20:39,-2.609398E-02
11:21:16,.7971168
11:22:18,.5106294
11:23:19,.541558
11:24:19,.5733162
11:25:19,.5169949
11:26:21,.8270372
11:27:25,.7116075
11:28:28,.748008
11:29:32,.8404362
11:30:36,.6181322
11:31:37,.9241614
11:32:41,.7957975
11:33:44,.9270552
11:34:49,.8653874
11:35:53,1.070544
11:36:59,.8784688
11:38:02,.535077
