starttime_VCO2_6262_1,area_VCO2_6262_1
11:39:50,9.442727E-04
11:40:55,.0564751
11:42:01,6.305346E-03
11:43:20,3.242588E-03
11:44:36,7.150744E-02
11:45:58,3.785373E-03
11:47:18,.0013879
11:48:38,1.811758E-03
11:49:53,6.876327E-03
11:51:13,1.362668E-03
11:52:31,2.344336E-03
11:53:49,6.56705E-03
11:55:08,5.647158E-02
11:56:24,2.823592E-03
11:57:39,2.090521E-03
11:58:56,6.372266E-02
24:00:48,3.379951E-03
24:02:17,1.56692E-03
24:03:41,2.121142E-03
24:05:28,1.152813E-03
24:06:42,1.20659E-03
24:07:59,1.381923E-03
24:09:16,1.289978E-03
24:10:34,1.404215E-03
24:11:54,1.807049E-03
24:13:14,1.578944E-03
24:14:34,1.398255E-03
24:15:51,1.938755E-03
24:17:09,1.659835E-03
24:18:24,1.677906E-03
24:19:39,1.688819E-03
24:20:55,8.861558E-04
24:22:08,1.485936E-03
24:23:27,1.823417E-03
24:24:46,1.751727E-03
24:26:10,1.447128E-03
24:27:29,1.810277E-03
24:28:55,2.028598E-03
24:30:13,1.802604E-03
24:31:39,2.631519E-03
24:33:38,1.71999E-03
24:35:00,2.312585E-03
24:36:59,1.991017E-03
11:39:50,1.035122
11:40:55,.9293354
11:42:01,4.402509
11:43:20,2.104198
11:44:36,4.886925
11:45:58,3.652155
11:47:18,3.48057
11:48:38,2.867157
11:49:53,4.355272
11:51:13,3.560421
11:52:31,3.365939
11:53:49,3.767368
11:55:08,3.095671
11:56:24,2.803921
11:57:39,3.220154
11:58:56,2.662187
24:00:48,4.085301
24:02:17,3.421052
24:03:41,3.694527
24:05:28,2.680595
24:06:42,2.933653
24:07:59,3.339942
24:09:16,3.799638
24:10:34,4.331541
24:11:54,4.358734
24:13:14,3.791429
24:14:34,3.195966
24:15:51,3.300655
24:17:09,2.642926
24:18:24,2.75946
24:19:39,2.768376
24:20:55,2.050058
24:22:08,3.964171
24:23:27,3.379846
24:24:46,3.331172
24:26:10,3.786219
24:27:29,3.225774
24:28:55,2.647337
24:30:13,3.877522
24:31:39,3.327977
24:33:38,3.84639
24:35:00,4.89992
24:36:59,3.967802
