starttime_VCO2_6262_1,area_VCO2_6262_1
11:43:21,.0219509
11:45:08,4.731896E-02
11:46:23,4.799401E-03
11:47:46,4.109099E-02
11:49:03,2.966428E-03
11:50:27,1.966727E-03
11:51:41,3.750975E-02
11:53:09,1.626548E-03
11:54:47,4.117027E-02
11:56:11,1.719782E-03
11:57:33,2.263825E-03
11:58:56,4.677162E-02
24:00:12,1.98331E-03
24:01:26,.0771848
24:02:42,4.268525E-02
24:04:00,3.163867E-03
24:05:32,2.306809E-04
24:06:50,1.057259E-05
24:08:16,4.45286E-04
24:09:30,1.142338E-04
11:43:21,3.562307
11:45:08,1.624373
11:46:23,3.949972
11:47:46,1.391046
11:49:03,1.954587
11:50:27,1.910293
11:51:41,2.178464
11:53:09,4.540158
11:54:47,4.573785
11:56:11,3.057145
11:57:33,3.811893
11:58:56,2.242675
24:00:12,1.825912
24:01:26,2.468894
24:02:42,2.508625
24:04:00,4.331548
24:05:32,2.438243
24:06:50,6.164516
24:08:16,1.612729
24:09:30,.036288
