starttime_VCO2_6262_1,area_VCO2_6262_1
13:35:51,1.556943E-03
13:37:15,1.238027E-03
13:38:22,1.406122E-03
13:39:27,1.246879E-03
13:40:32,1.302934E-03
13:41:37,1.324282E-03
13:42:47,1.828035E-03
13:44:08,1.75804E-03
13:45:19,1.786069E-03
13:46:47,1.600299E-03
13:47:46,1.898758E-03
13:48:52,2.233483E-03
13:50:13,1.627144E-03
13:51:27,1.762063E-03
13:52:43,1.630027E-03
13:53:57,2.210874E-03
13:55:20,2.222934E-03
13:56:29,1.899896E-03
13:57:39,1.748639E-03
13:58:47,1.622699E-03
14:00:02,1.45887E-03
14:01:14,1.454978E-03
14:02:21,1.998472E-03
14:03:47,1.679772E-03
14:04:55,2.185909E-03
14:06:03,1.191794E-03
13:35:51,-2.139207E-02
13:37:15,.6534801
13:38:22,.7999406
13:39:27,.8793964
13:40:32,.8592339
13:41:37,.574214
13:42:47,2.356616
13:44:08,1.051224
13:45:19,2.126647
13:46:47,.3715773
13:47:46,.9223015
13:48:52,2.109879
13:50:13,.9085214
13:51:27,2.667938
13:52:43,1.38323
13:53:57,1.21278
13:55:20,1.360112
13:56:29,1.071101
13:57:39,1.426364
13:58:47,1.827684
14:00:02,1.836973
14:01:14,.9168967
14:02:21,2.221773
14:03:47,1.260657
14:04:55,1.218378
14:06:03,3.095385E-02
